number,value,f1_score,accuracy,roc_auc,precision,recall,f1_std,cv_iteration,params
113,0.7057365478581735,0.7057365478581735,,0.7445823750446167,,,5.801425570829327e-05,118,"{'n_estimators': 181, 'max_depth': 27, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': 'log2', 'ccp_alpha': 0.04, 'class_weight': 'balanced_subsample', 'bootstrap': False, 'criterion': 'gini', 'max_leaf_nodes': 357, 'min_impurity_decrease': 0.06180804036008656}"
114,0.7057365478581735,0.7057365478581735,,0.7445823750446167,,,5.801425570829327e-05,119,"{'n_estimators': 180, 'max_depth': 27, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': 'log2', 'ccp_alpha': 0.01, 'class_weight': 'balanced_subsample', 'bootstrap': False, 'criterion': 'gini', 'max_leaf_nodes': 103, 'min_impurity_decrease': 0.061062559526892574}"
115,0.7148196112254354,0.7148196112254354,,0.7609432037923014,,,0.012896231657761237,120,"{'n_estimators': 173, 'max_depth': 27, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': 'log2', 'ccp_alpha': 0.01, 'class_weight': 'balanced_subsample', 'bootstrap': False, 'criterion': 'gini', 'max_leaf_nodes': 86, 'min_impurity_decrease': 0.0608622321073615}"
116,0.7511219459007864,0.7511219459007864,,0.8724299171181945,,,0.0040206895663479,121,"{'n_estimators': 188, 'max_depth': 27, 'min_samples_split': 3, 'min_samples_leaf': 10, 'max_features': 'log2', 'ccp_alpha': 0.01, 'class_weight': 'balanced_subsample', 'bootstrap': False, 'criterion': 'gini', 'max_leaf_nodes': 80, 'min_impurity_decrease': 0.02190295599536525}"
117,0.7527636527667613,0.7527636527667613,,0.8733084203876498,,,0.0017977881576468262,122,"{'n_estimators': 183, 'max_depth': 35, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'log2', 'ccp_alpha': 0.01, 'class_weight': 'balanced_subsample', 'bootstrap': True, 'criterion': 'gini', 'max_leaf_nodes': 69, 'min_impurity_decrease': 0.021530497309620745, 'max_samples': 0.8539335943057575}"
118,0.6312112700582716,0.6312112700582716,,0.8715632335366809,,,0.009358318720745995,123,"{'n_estimators': 218, 'max_depth': 27, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'log2', 'ccp_alpha': 0.01, 'class_weight': None, 'bootstrap': True, 'criterion': 'gini', 'max_leaf_nodes': 97, 'min_impurity_decrease': 0.021557575181919954, 'max_samples': 0.8175352953809082}"
119,0.6956986115979419,0.6956986115979419,,0.8765731216844918,,,0.010381752649373636,124,"{'n_estimators': 313, 'max_depth': 30, 'min_samples_split': 4, 'min_samples_leaf': 10, 'max_features': 'log2', 'ccp_alpha': 0.01, 'class_weight': None, 'bootstrap': True, 'criterion': 'entropy', 'max_leaf_nodes': 274, 'min_impurity_decrease': 0.02295864432459932, 'max_samples': 0.8430213274237873}"
120,0.6997679915585552,0.6997679915585552,,0.8762464192372544,,,0.006554341624760787,125,"{'n_estimators': 314, 'max_depth': 30, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'log2', 'ccp_alpha': 0.03, 'class_weight': None, 'bootstrap': True, 'criterion': 'entropy', 'max_leaf_nodes': 270, 'min_impurity_decrease': 0.021517155143315495, 'max_samples': 0.8238653844831091}"
121,0.7047091461406385,0.7047091461406385,,0.8771440238584528,,,0.003385446655921003,126,"{'n_estimators': 295, 'max_depth': 30, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'log2', 'ccp_alpha': 0.02, 'class_weight': None, 'bootstrap': True, 'criterion': 'entropy', 'max_leaf_nodes': 269, 'min_impurity_decrease': 0.021890153672899627, 'max_samples': 0.8573310440161385}"
122,0.25701590470254604,0.25701590470254604,,0.7975158794985159,,,0.18173821782026855,127,"{'n_estimators': 219, 'max_depth': 30, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'log2', 'ccp_alpha': 0.03, 'class_weight': None, 'bootstrap': True, 'criterion': 'entropy', 'max_leaf_nodes': 254, 'min_impurity_decrease': 0.09622890910255155, 'max_samples': 0.8328658736194603}"
123,0.0,0.0,,0.7516034293555146,,,0.0,129,"{'n_estimators': 322, 'max_depth': 30, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'log2', 'ccp_alpha': 0.03, 'class_weight': None, 'bootstrap': True, 'criterion': 'entropy', 'max_leaf_nodes': 260, 'min_impurity_decrease': 0.09864518179104272, 'max_samples': 0.5203684137532995}"
124,0.7052317403263219,0.7052317403263219,,0.7523608723594729,,,0.00016086588198835908,128,"{'n_estimators': 289, 'max_depth': 29, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'ccp_alpha': 0.03, 'class_weight': 'balanced', 'bootstrap': True, 'criterion': 'entropy', 'max_leaf_nodes': 231, 'min_impurity_decrease': 0.09994506221803123, 'max_samples': 0.5013601616466237}"
125,0.7055078936566366,0.7055078936566366,,0.751485126523264,,,0.00016178735743532254,130,"{'n_estimators': 289, 'max_depth': 28, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'ccp_alpha': 0.03, 'class_weight': 'balanced', 'bootstrap': True, 'criterion': 'entropy', 'max_leaf_nodes': 311, 'min_impurity_decrease': 0.09906135125620756, 'max_samples': 0.6046531084782157}"
126,0.7052713690040089,0.7052713690040089,,0.7512582866916867,,,0.00021828703420835463,131,"{'n_estimators': 140, 'max_depth': 29, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'ccp_alpha': 0.0, 'class_weight': 'balanced', 'bootstrap': True, 'criterion': 'log_loss', 'max_leaf_nodes': 221, 'min_impurity_decrease': 0.09775344214618562, 'max_samples': 0.5061456894816228}"
127,0.7057377838429582,0.7057377838429582,,0.7445849281662315,,,5.80057567980901e-05,133,"{'n_estimators': 422, 'max_depth': 29, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'ccp_alpha': 0.0, 'class_weight': 'balanced', 'bootstrap': False, 'criterion': 'log_loss', 'max_leaf_nodes': 414, 'min_impurity_decrease': 0.09936236042057311}"
128,0.7328708815139695,0.7328708815139695,,0.7932650663458808,,,0.0004069689146246013,132,"{'n_estimators': 139, 'max_depth': 28, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'log2', 'ccp_alpha': 0.0, 'class_weight': 'balanced', 'bootstrap': False, 'criterion': 'log_loss', 'max_leaf_nodes': 428, 'min_impurity_decrease': 0.07063045046557508}"
129,0.7330558888964637,0.7330558888964637,,0.7932650663458808,,,0.0005438748744566129,136,"{'n_estimators': 419, 'max_depth': 29, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'log2', 'ccp_alpha': 0.0, 'class_weight': 'balanced', 'bootstrap': False, 'criterion': 'log_loss', 'max_leaf_nodes': 412, 'min_impurity_decrease': 0.07182904556412441}"
130,0.7328708815139695,0.7328708815139695,,0.7932650663458808,,,0.0004069689146246013,134,"{'n_estimators': 145, 'max_depth': 29, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'log2', 'ccp_alpha': 0.0, 'class_weight': 'balanced', 'bootstrap': False, 'criterion': 'log_loss', 'max_leaf_nodes': 410, 'min_impurity_decrease': 0.07122363285408247}"
131,0.7057365478581735,0.7057365478581735,,0.7445823750446167,,,5.801425570829327e-05,135,"{'n_estimators': 195, 'max_depth': 28, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'log2', 'ccp_alpha': 0.04, 'class_weight': 'balanced_subsample', 'bootstrap': False, 'criterion': 'gini', 'max_leaf_nodes': 431, 'min_impurity_decrease': 0.08710415743018991}"
132,0.7057365478581735,0.7057365478581735,,0.7445823750446167,,,5.801425570829327e-05,137,"{'n_estimators': 196, 'max_depth': 26, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'log2', 'ccp_alpha': 0.04, 'class_weight': 'balanced_subsample', 'bootstrap': False, 'criterion': 'gini', 'max_leaf_nodes': 406, 'min_impurity_decrease': 0.08586364018107195}"
133,0.7057365478581735,0.7057365478581735,,0.7445823750446167,,,5.801425570829327e-05,138,"{'n_estimators': 196, 'max_depth': 26, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'log2', 'ccp_alpha': 0.04, 'class_weight': 'balanced_subsample', 'bootstrap': False, 'criterion': 'gini', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.0882755416594449}"
134,0.7057365478581735,0.7057365478581735,,0.7445823750446167,,,5.801425570829327e-05,139,"{'n_estimators': 196, 'max_depth': 26, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'log2', 'ccp_alpha': 0.04, 'class_weight': 'balanced_subsample', 'bootstrap': False, 'criterion': 'gini', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.08641118706180811}"
135,0.732678538877989,0.732678538877989,,0.7946403085704539,,,0.000445106898258794,141,"{'n_estimators': 234, 'max_depth': 26, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'log2', 'ccp_alpha': 0.02, 'class_weight': 'balanced_subsample', 'bootstrap': False, 'criterion': 'gini', 'max_leaf_nodes': 321, 'min_impurity_decrease': 0.04988623122123288}"
136,0.7329797554473595,0.7329797554473595,,0.7982425377671426,,,0.0005447626201699067,140,"{'n_estimators': 235, 'max_depth': 26, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'ccp_alpha': 0.04, 'class_weight': 'balanced_subsample', 'bootstrap': True, 'criterion': 'gini', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.04944922285329742, 'max_samples': 0.918660863703812}"
137,0.39417376901083784,0.39417376901083784,,0.7947720144985683,,,0.001156041427257654,142,"{'n_estimators': 233, 'max_depth': 32, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'ccp_alpha': 0.02, 'class_weight': None, 'bootstrap': True, 'criterion': 'gini', 'max_leaf_nodes': 18, 'min_impurity_decrease': 0.05099018878039366, 'max_samples': 0.9210737249147076}"
138,0.39449860109301366,0.39449860109301366,,0.7948989618184769,,,0.0011978684692490167,143,"{'n_estimators': 212, 'max_depth': 32, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'ccp_alpha': 0.02, 'class_weight': None, 'bootstrap': True, 'criterion': 'gini', 'max_leaf_nodes': 163, 'min_impurity_decrease': 0.04951241511684454, 'max_samples': 0.9030793227607092}"
139,0.7360598547208993,0.7360598547208993,,0.8816526864330761,,,0.0017586154713590655,146,"{'n_estimators': 231, 'max_depth': 32, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'log2', 'ccp_alpha': 0.02, 'class_weight': None, 'bootstrap': True, 'criterion': 'entropy', 'max_leaf_nodes': 52, 'min_impurity_decrease': 0.011806549227267406, 'max_samples': 0.9117879217713359}"
140,0.7300214501394389,0.7300214501394389,,0.8801585403754153,,,0.0009322540886462207,145,"{'n_estimators': 213, 'max_depth': 32, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'log2', 'ccp_alpha': 0.02, 'class_weight': None, 'bootstrap': True, 'criterion': 'entropy', 'max_leaf_nodes': 44, 'min_impurity_decrease': 0.014173002473915751, 'max_samples': 0.6704982909677129}"
141,0.39686198583490534,0.39686198583490534,,0.7982315827004857,,,0.0006711212628612232,144,"{'n_estimators': 215, 'max_depth': 32, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'log2', 'ccp_alpha': 0.02, 'class_weight': None, 'bootstrap': True, 'criterion': 'entropy', 'max_leaf_nodes': 165, 'min_impurity_decrease': 0.09192015329101337, 'max_samples': 0.7396930463941356}"
142,0.7106933217632031,0.7106933217632031,,0.8799747435303246,,,0.00542700838176856,146,"{'n_estimators': 207, 'max_depth': 30, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'log2', 'ccp_alpha': 0.05, 'class_weight': None, 'bootstrap': True, 'criterion': 'entropy', 'max_leaf_nodes': 46, 'min_impurity_decrease': 0.0006170451788760842, 'max_samples': 0.7207637782988756}"
143,0.7041876143417408,0.7041876143417408,,0.8768109166970937,,,0.0012118725441509176,146,"{'n_estimators': 155, 'max_depth': 30, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'log2', 'ccp_alpha': 0.05, 'class_weight': None, 'bootstrap': True, 'criterion': 'entropy', 'max_leaf_nodes': 492, 'min_impurity_decrease': 0.0005930901986818671, 'max_samples': 0.7251294649995991}"
144,0.7046502170175689,0.7046502170175689,,0.880427609989443,,,0.0021212843352901843,146,"{'n_estimators': 253, 'max_depth': 30, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'log2', 'ccp_alpha': 0.05, 'class_weight': None, 'bootstrap': True, 'criterion': 'log_loss', 'max_leaf_nodes': 123, 'min_impurity_decrease': 0.012755584148370573, 'max_samples': 0.6170419944528729}"
145,0.7331968715616307,0.7331968715616307,,0.8793573954534568,,,0.0002613996013349936,146,"{'n_estimators': 164, 'max_depth': 30, 'min_samples_split': 9, 'min_samples_leaf': 4, 'max_features': 'log2', 'ccp_alpha': 0.05, 'class_weight': 'balanced', 'bootstrap': False, 'criterion': 'log_loss', 'max_leaf_nodes': 463, 'min_impurity_decrease': 0.0021570109955237754}"
151,0.9957612380455595,0.9957612380455595,0.9957455362105432,0.9999574848421335,0.9924738708425481,0.9990738943711938,0.0012757242507615946,158,"{'n_estimators': 200, 'max_depth': 28, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'log2'}"
152,0.9957612380455595,0.9957612380455595,0.9957455362105432,0.9999574848480697,0.9924738708425481,0.9990738943711938,0.0012757242507615946,156,"{'n_estimators': 200, 'max_depth': 28, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'log2'}"
153,0.9957612380455595,0.9957612380455595,0.9957455362105432,0.9999574848540057,0.9924738708425481,0.9990738943711938,0.0012757242507615946,159,"{'n_estimators': 200, 'max_depth': 28, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'log2'}"
154,0.9957612380455595,0.9957612380455595,0.9957455362105432,0.9999574848480697,0.9924738708425481,0.9990738943711938,0.0012757242507615946,161,"{'n_estimators': 200, 'max_depth': 28, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'log2'}"
155,0.9957612380455595,0.9957612380455595,0.9957455362105432,0.9999574848480697,0.9924738708425481,0.9990738943711938,0.0012757242507615946,157,"{'n_estimators': 200, 'max_depth': 28, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'log2'}"
156,0.992031966699153,0.992031966699153,0.9919818542939183,0.9998241464120072,0.9863707919164894,0.9977671761944349,0.0019877650567688863,160,"{'n_estimators': 200, 'max_depth': 18, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'log2'}"
157,0.9957619844988901,0.9957619844988901,0.99574630667999,0.9999573740043719,0.9924752845906968,0.999073894335576,0.0012739560412312356,161,"{'n_estimators': 199, 'max_depth': 28, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'log2'}"
158,0.9957505234366151,0.9957505234366151,0.9957347498015287,0.9999572505759415,0.9924602425291802,0.9990661896648507,0.001282755940451244,161,"{'n_estimators': 198, 'max_depth': 28, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'log2'}"
159,0.9957619844988901,0.9957619844988901,0.99574630667999,0.9999573740103079,0.9924752845906968,0.999073894335576,0.0012739560412312356,161,"{'n_estimators': 199, 'max_depth': 28, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'log2'}"
160,0.9905123501077568,0.9905123501077568,0.9904440225002686,0.999714161883864,0.9841138381281269,0.9970074921324036,0.002433990575773284,161,"{'n_estimators': 199, 'max_depth': 17, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'log2'}"
